Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion,Customer_Email_Was_Missing,Province_Was_Missing,Order_Date_Parse_Method,Order_Date_Was_Imputed,Quantity_Was_Invalid,Expected_Amount,Accuracy_Flag,Status_Was_Invalid,Outlier_Flag_Before_Capping,Transaction_Amount_Before_Capping,Load_Delay_Hours,Is_Late_Load
T000076,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-03-21,2026-03-21 02:00:00,Electronics,2,146.57,0.0,293.14,Credit Card,Cancelled,N,0,0,MM/DD/YYYY,0,0,293.14,0,0,0,293.14,2.0,0
T000063,C0022,Film Kittikul,film.kittikul22@example.com,F,Nakhon Ratchasima,2026-01-11,2026-01-11 02:00:00,Sports,1,195.89,0.15,166.51,Credit Card,Cancelled,N,0,0,YYYY-MM-DD,0,0,166.51,0,0,0,166.51,2.0,0
T000181,C0121,Ice Kittikul,ice.kittikul121@example.com,M,Bangkok,2026-03-30,2026-03-30 14:00:00,Electronics,6,276.17,0.2,1325.62,Bank Transfer,Returned,N,0,0,YYYY-MM-DD,0,0,1325.62,0,0,0,1325.62,14.0,0
T000560,C0068,Beam Sukjai,beam.sukjai68@example.com,F,Bangkok,2026-01-04,2026-01-04 14:00:00,Electronics,5,106.54,0.2,426.16,Credit Card,Unknown,N,0,0,YYYY/MM/DD,0,0,426.16,0,1,0,426.16,14.0,0
T000222,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-03-19,2026-03-19 13:00:00,Beauty,1,110.93,0.1,93.39,Credit Card,Processing,N,0,0,YYYY-MM-DD,0,0,99.84,1,0,0,93.39,13.0,0
T000226,C0164,Gun Srisawat,gun.srisawat164@example.com,F,Chonburi,2026-02-15,2026-02-15 10:00:00,Home,3,128.01,0.05,364.83,Bank Transfer,Returned,N,0,0,YYYY-MM-DD,0,0,364.83,0,0,0,364.83,10.0,0
T000564,C0057,Ploy Thongdee,ploy.thongdee57@example.com,F,Nakhon Ratchasima,2026-04-06,2026-04-06 03:00:00,Beauty,6,555.53,0.1,2092.5,Cash on Delivery,Processing,N,0,0,MM/DD/YYYY,0,0,2999.86,0,0,1,2999.86,3.0,0
T000338,C0123,Ploy Khamdee,ploy.khamdee123@example.com,F,Chanthaburi,2026-03-06,2026-03-06 09:00:00,Food,2,662.26,0.0,1324.52,Credit Card,Processing,N,0,0,DD-MM-YYYY,0,0,1324.52,0,0,0,1324.52,9.0,0
T000048,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-05-02,2026-05-05 09:00:00,Electronics,2,164.0,0.0,328.0,Cash on Delivery,Completed,N,0,0,YYYY/MM/DD,0,0,328.0,0,0,0,328.0,81.0,1
T000067,C0137,Film Boonmee,film.boonmee137@example.com,M,Khon Kaen,2026-03-07,2026-03-07 02:00:00,Home,3,77.71,0.2,186.5,PromptPay,Cancelled,N,0,0,MM/DD/YYYY,0,0,186.5,0,0,0,186.5,2.0,0
T000092,C0008,Ice Rattanakul,ice.rattanakul8@example.com,M,Chiang Mai,2026-04-09,2026-04-09 01:00:00,Sports,4,219.68,0.05,834.78,Cash on Delivery,Cancelled,Y,0,0,MM/DD/YYYY,0,0,834.78,0,0,0,834.78,1.0,0
T000230,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-02-23,2026-02-23 12:00:00,Electronics,2,348.44,0.05,662.04,Credit Card,Processing,N,0,0,YYYY-MM-DD,0,0,662.04,0,0,0,662.04,12.0,0
T000036,C0067,May Pattanakul,may.pattanakul67@example.com,M,Chonburi,2026-06-15,2026-06-18 09:00:00,Home,3,158.13,0.05,450.67,PromptPay,Cancelled,N,0,0,DD/MM/YYYY,0,0,450.67,0,0,0,450.67,81.0,1
T000134,C0131,Narin Rattanakul,narin.rattanakul131@example.com,F,Khon Kaen,2026-01-18,2026-01-18 12:00:00,Fashion,4,344.47,0.0,1377.88,Credit Card,Cancelled,N,0,0,YYYY-MM-DD,0,0,1377.88,0,0,0,1377.88,12.0,0
T000439,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-05-21,2026-05-21 17:00:00,Sports,3,94.33,0.0,2092.5,Credit Card,Returned,N,0,0,Fallback_LoadTimestamp,1,0,282.99,1,0,1,666666.0,17.0,0
T000010,C0085,Aom Thongdee,aom.thongdee85@example.com,F,Chiang Mai,2026-05-09,2026-05-13 20:00:00,Home,2,259.33,0.0,518.66,Credit Card,Cancelled,N,0,0,YYYY-MM-DD,0,0,518.66,0,0,0,518.66,116.0,1
T000023,C0125,May Lertprasert,may.lertprasert125@example.com,F,Unknown,2026-05-25,2026-05-25 19:00:00,Beauty,5,97.06,0.05,324.63,PromptPay,Returned,N,0,1,DD-MM-YYYY,0,0,461.04,1,0,0,324.63,19.0,0
T000430,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026-01-24,2026-01-24 05:00:00,Electronics,6,208.35,0.0,1250.1,Cash on Delivery,Processing,N,0,0,YYYY-MM-DD,0,0,1250.1,0,0,0,1250.1,5.0,0
T000467,C0011,Mint Rattanakul,mint.rattanakul11@example.com,F,Chanthaburi,2026-03-05,2026-03-05 09:00:00,Fashion,6,219.12,0.0,1314.72,Cash on Delivery,Completed,N,0,0,YYYY-MM-DD,0,0,1314.72,0,0,0,1314.72,9.0,0
T000485,C0058,Anan Wongsa,unknown_C0058@unknown.local,F,Khon Kaen,2026-01-01,2026-01-01 16:00:00,Beauty,4,221.28,0.1,796.61,Credit Card,Processing,N,1,0,DD/MM/YYYY,0,0,796.61,0,0,0,796.61,16.0,0
T000584,C0036,Film Maneerat,film.maneerat36@example.com,F,Chonburi,2026-02-06,2026-02-06 10:00:00,Food,2,286.09,0.2,7323.84,Bank Transfer,Completed,Y,0,0,DD-MM-YYYY,0,0,457.74,1,0,0,7323.84,10.0,0
T000556,C0116,Boss Wongsa,boss.wongsa116@example.com,F,Chonburi,2026-02-01,2026-02-04 20:00:00,Beauty,5,226.64,0.1,1019.88,PromptPay,Processing,N,0,0,YYYY-MM-DD,0,0,1019.88,0,0,0,1019.88,92.0,1
T000255,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-05-03,2026-05-03 19:00:00,Home,6,213.05,0.0,2092.5,Cash on Delivery,Completed,N,0,0,YYYY-MM-DD,0,0,1278.3,1,0,1,777777.0,19.0,0
T000287,C0007,Jane Saelim,unknown_C0007@unknown.local,M,Chiang Mai,2026-01-09,2026-01-09 14:00:00,Food,3,187.66,0.15,478.53,Credit Card,Returned,N,1,0,YYYY-MM-DD,0,0,478.53,0,0,0,478.53,14.0,0
T000265,C0049,Gun Dechawat,gun.dechawat49@example.com,F,Nakhon Ratchasima,2026-01-21,2026-01-21 02:00:00,Electronics,1,108.13,0.2,86.5,Cash on Delivery,Completed,N,0,0,DD/MM/YYYY,0,0,86.5,0,0,0,86.5,2.0,0
T000015,C0110,Mook Srisawat,mook.srisawat110@example.com,F,Nakhon Ratchasima,2026-01-06,2026-01-06 01:00:00,Fashion,6,233.41,0.2,1120.37,Credit Card,Completed,N,0,0,MM/DD/YYYY,0,0,1120.37,0,0,0,1120.37,1.0,0
T000553,C0031,Ploy Rattanakul,ploy.rattanakul31@example.com,F,Chiang Mai,2026-02-25,2026-02-25 08:00:00,Electronics,4,108.06,0.05,410.63,Bank Transfer,Processing,N,0,0,YYYY-MM-DD,0,0,410.63,0,0,0,410.63,8.0,0
T900010,C0047,Ploy  Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-05-05,2026-05-05 01:00:00,Food,4,319.22,0.0,1276.88,Credit Card,Completed,N,0,0,YYYY-MM-DD,0,0,1276.88,0,0,0,1276.88,1.0,0
T000507,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-02-25,2026-02-25 03:00:00,Home,4,244.96,0.2,783.87,PromptPay,Cancelled,N,0,0,YYYY-MM-DD,0,0,783.87,0,0,0,783.87,3.0,0
T000170,C0092,Tee Wongsa,tee.wongsa92@example.com,F,Chanthaburi,2026-03-16,2026-03-16 19:00:00,Home,4,92.14,0.1,331.7,PromptPay,Processing,N,0,0,YYYY-MM-DD,0,0,331.7,0,0,0,331.7,19.0,0
T000297,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-05-08,2026-05-08 15:00:00,Fashion,2,392.26,0.0,784.52,Bank Transfer,Returned,N,0,0,YYYY-MM-DD,0,0,784.52,0,0,0,784.52,15.0,0
T000322,C0049,Gun Dechawat,gun.dechawat49@example.com,F,Nakhon Ratchasima,2026-02-26,2026-02-26 09:00:00,Fashion,4,303.39,0.15,926.95,Credit Card,Returned,N,0,0,YYYY-MM-DD,0,0,1031.53,1,0,0,926.95,9.0,0
T000489,C0085,Aom Thongdee,aom.thongdee85@example.com,F,Chiang Mai,2026-04-13,2026-04-16 10:00:00,Food,1,312.97,0.2,250.38,Bank Transfer,Completed,N,0,0,YYYY-MM-DD,0,0,250.38,0,0,0,250.38,82.0,1
T000016,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-02-22,2026-02-22 01:00:00,Beauty,2,132.42,0.05,251.6,Cash on Delivery,Completed,N,0,0,YYYY-MM-DD,0,0,251.6,0,0,0,251.6,1.0,0
T000547,C0164,Gun Srisawat,gun.srisawat164@example.com,F,Chonburi,2026-03-19,2026-03-19 10:00:00,Electronics,5,199.37,0.0,996.85,Credit Card,Cancelled,N,0,0,DD/MM/YYYY,0,0,996.85,0,0,0,996.85,10.0,0
T000192,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-03-07,2026-03-07 10:00:00,Food,5,98.44,0.0,492.2,Cash on Delivery,Completed,N,0,0,DD/MM/YYYY,0,0,492.2,0,0,0,492.2,10.0,0
T000465,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-04-03,2026-04-03 05:00:00,Sports,6,207.01,0.15,1055.75,PromptPay,Cancelled,N,0,0,YYYY-MM-DD,0,0,1055.75,0,0,0,1055.75,5.0,0
T000511,C0083,Beam Srisawat,beam.srisawat83@example.com,M,Chiang Mai,2026-03-24,2026-03-24 16:00:00,Beauty,4,259.71,0.0,1038.84,Cash on Delivery,Completed,N,0,0,MM/DD/YYYY,0,0,1038.84,0,0,0,1038.84,16.0,0
T000258,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Unknown,2026-05-15,2026-05-15 10:00:00,Food,3,262.19,0.1,707.91,Bank Transfer,Cancelled,N,0,1,DD/MM/YYYY,0,0,707.91,0,0,0,707.91,10.0,0
T000377,C0029,Aom Pattanakul,aom.pattanakul29@example.com,F,Bangkok,2026-06-23,2026-06-23 06:00:00,Home,6,106.75,0.0,640.5,Credit Card,Returned,N,0,0,DD/MM/YYYY,0,0,640.5,0,0,0,640.5,6.0,0
T000351,C0052,Gun Dechawat,gun.dechawat52@example.com,F,Rayong,2026-03-09,2026-03-09 06:00:00,Sports,4,67.63,0.0,270.52,Cash on Delivery,Cancelled,N,0,0,YYYY-MM-DD,0,0,270.52,0,0,0,270.52,6.0,0
T000186,C0090,Mook Sukjai,mook.sukjai90@example.com,M,Chanthaburi,2026-04-04,2026-04-04 01:00:00,Electronics,2,164.39,0.0,328.78,PromptPay,Cancelled,N,0,0,YYYY-MM-DD,0,0,328.78,0,0,0,328.78,1.0,0
T000259,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-05-02,2026-05-02 03:00:00,Food,6,219.95,0.15,1121.74,Bank Transfer,Cancelled,N,0,0,YYYY-MM-DD,0,0,1121.74,0,0,0,1121.74,3.0,0
T000264,C0083,Beam Srisawat,beam.srisawat83@example.com,M,Chiang Mai,2026-06-21,2026-06-21 09:00:00,Food,3,138.51,0.15,353.2,Bank Transfer,Processing,N,0,0,YYYY-MM-DD,0,0,353.2,0,0,0,353.2,9.0,0
T000239,C0030,May Thongdee,may.thongdee30@example.com,M,Nakhon Ratchasima,2026-02-24,2026-02-24 04:00:00,Fashion,1,344.9,0.1,310.41,PromptPay,Cancelled,N,0,0,YYYY-MM-DD,0,0,310.41,0,0,0,310.41,4.0,0
T000202,C0010,Beam Sukjai,beam.sukjai10@example.com,M,Phuket,2026-03-02,2026-03-02 15:00:00,Food,3,241.49,0.1,652.02,PromptPay,Cancelled,N,0,0,DD/MM/YYYY,0,0,652.02,0,0,0,652.02,15.0,0
T000501,C0166,Jane Srisawat,jane.srisawat166@example.com,F,Nakhon Ratchasima,2026-03-20,2026-03-20 19:00:00,Home,6,113.14,0.15,577.01,Credit Card,Processing,N,0,0,YYYY-MM-DD,0,0,577.01,0,0,0,577.01,19.0,0
T000339,C0120,Mook Boonmee,mook.boonmee120@example.com,M,Chonburi,2026-06-16,2026-06-16 07:00:00,Sports,1,284.82,0.1,256.34,Credit Card,Completed,N,0,0,YYYY-MM-DD,0,0,256.34,0,0,0,256.34,7.0,0
T000305,C0062,Beam Rattanakul,beam.rattanakul62@example.com,M,Bangkok,2026-03-03,2026-03-03 13:00:00,Fashion,2,132.76,0.15,225.69,Credit Card,Completed,N,0,0,YYYY-MM-DD,0,0,225.69,0,0,0,225.69,13.0,0
T000109,C0029,Aom Pattanakul,unknown_C0029@unknown.local,F,Bangkok,2026-03-17,2026-03-17 14:00:00,Electronics,2,419.11,0.0,838.22,Credit Card,Processing,N,1,0,YYYY-MM-DD,0,0,838.22,0,0,0,838.22,14.0,0
T000391,C0131,Narin Rattanakul,narin.rattanakul131@example.com,F,Khon Kaen,2026-01-23,2026-01-23 14:00:00,Fashion,3,158.05,0.0,474.15,PromptPay,Processing,N,0,0,MM/DD/YYYY,0,0,474.15,0,0,0,474.15,14.0,0
T000563,C0123,Ploy Khamdee,ploy.khamdee123@example.com,F,Chanthaburi,2026-05-03,2026-05-03 07:00:00,Beauty,3,115.39,0.0,346.17,Bank Transfer,Completed,N,0,0,YYYY-MM-DD,0,0,346.17,0,0,0,346.17,7.0,0
T000412,C0159,Nont Dechawat,nont.dechawat159@example.com,M,Chiang Mai,2026-05-04,2026-05-04 15:00:00,Beauty,3,99.91,0.05,284.74,Cash on Delivery,Completed,N,0,0,YYYY-MM-DD,0,0,284.74,0,0,0,284.74,15.0,0
T000591,C0037,Jane Phromla,jane.phromla37@example.com,M,Chiang Mai,2026-04-09,2026-04-09 16:00:00,Beauty,5,159.09,0.2,732.4,Cash on Delivery,Processing,N,0,0,MM/DD/YYYY,0,0,636.36,1,0,0,732.4,16.0,0
T000471,C0105,Korn Sukjai,korn.sukjai105@example.com,F,Rayong,2026-01-06,2026-01-06 05:00:00,Home,1,199.55,0.15,169.62,PromptPay,Completed,N,0,0,DD/MM/YYYY,0,0,169.62,0,0,0,169.62,5.0,0
T000273,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-06-08,2026-06-08 11:00:00,Electronics,3,258.82,0.0,776.46,Bank Transfer,Returned,N,0,0,YYYY-MM-DD,0,0,776.46,0,0,0,776.46,11.0,0
T000124,C0007,Jane Saelim,jane.saelim7@example.com,M,Chiang Mai,2026-06-08,2026-06-08 03:00:00,Fashion,3,113.44,0.05,323.3,Credit Card,Completed,N,0,0,Fallback_LoadTimestamp,1,0,323.3,0,0,0,323.3,3.0,0
T000182,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-02-14,2026-02-14 08:00:00,Sports,2,45.51,0.0,91.02,PromptPay,Completed,N,0,0,YYYY-MM-DD,0,0,91.02,0,0,0,91.02,8.0,0
T000592,C0178,Anan Wongsa,anan.wongsa178@example.com,M,Khon Kaen,2026-05-22,2026-05-22 09:00:00,Home,5,302.17,0.2,1208.68,Bank Transfer,Processing,N,0,0,MM/DD/YYYY,0,0,1208.68,0,0,0,1208.68,9.0,0
T000267,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-04-07,2026-04-07 13:00:00,Fashion,3,253.67,0.0,761.01,PromptPay,Returned,N,0,0,YYYY-MM-DD,0,0,761.01,0,0,0,761.01,13.0,0
T000407,C0006,Pim Khamdee,pim.khamdee6@example.com,M,Nakhon Ratchasima,2026-06-11,2026-06-11 12:00:00,Electronics,1,136.65,0.0,136.65,Cash on Delivery,Completed,Y,0,0,DD/MM/YYYY,0,0,136.65,0,0,0,136.65,12.0,0
T000328,C0034,Fah Pattanakul,fah.pattanakul34@example.com,M,Chiang Mai,2026-01-14,2026-01-14 03:00:00,Electronics,5,175.02,0.1,787.59,PromptPay,Completed,N,0,0,YYYY-MM-DD,0,0,787.59,0,0,0,787.59,3.0,0
T000492,C0100,Fah Rattanakul,fah.rattanakul100@example.com,F,Bangkok,2026-03-18,2026-03-18 09:00:00,Food,1,64.15,0.2,51.32,Bank Transfer,Processing,N,0,0,YYYY-MM-DD,0,0,51.32,0,0,0,51.32,9.0,0
T000434,C0150,Mook Chaiyo,mook.chaiyo150@example.com,F,Chiang Mai,2026-01-04,2026-01-04 01:00:00,Food,3,568.0,0.0,1704.0,Credit Card,Processing,N,0,0,DD/MM/YYYY,0,0,1704.0,0,0,0,1704.0,1.0,0
T000033,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-06-01,2026-06-01 10:00:00,Electronics,6,111.27,0.1,513.09,PromptPay,Completed,N,0,0,YYYY-MM-DD,0,0,600.86,1,0,0,513.09,10.0,0
T000096,C0043,Beam Rattanakul,beam.rattanakul43@example.com,M,Bangkok,2026-01-06,2026-01-06 10:00:00,Food,3,216.75,0.15,552.71,Bank Transfer,Returned,N,0,0,YYYY-MM-DD,0,0,552.71,0,0,0,552.71,10.0,0
T000349,C0011,Mint Rattanakul,mint.rattanakul11@example.com,F,Chanthaburi,2026-04-15,2026-04-15 05:00:00,Electronics,6,214.11,0.0,1284.66,Credit Card,Returned,N,0,0,YYYY-MM-DD,0,0,1284.66,0,0,0,1284.66,5.0,0
T000552,C0139,Gun Phromla,gun.phromla139@example.com,M,Nakhon Ratchasima,2026-01-14,2026-01-14 04:00:00,Beauty,5,113.86,0.05,540.83,PromptPay,Cancelled,N,0,0,YYYY-MM-DD,0,0,540.83,0,0,0,540.83,4.0,0
T000064,C0153,Nont Chaiyo,nont.chaiyo153@example.com,F,Chiang Mai,2026-02-02,2026-02-02 04:00:00,Home,3,226.22,0.0,678.66,Cash on Delivery,Cancelled,N,0,0,YYYY-MM-DD,0,0,678.66,0,0,0,678.66,4.0,0
T000269,C0039,Beam Boonmee,unknown_C0039@unknown.local,M,Rayong,2026-06-01,2026-06-01 16:00:00,Electronics,1,290.78,0.1,261.7,Credit Card,Cancelled,N,1,0,YYYY-MM-DD,0,0,261.7,0,0,0,261.7,16.0,0
T000215,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-05-12,2026-05-12 07:00:00,Beauty,2,195.18,0.15,331.81,Cash on Delivery,Processing,Y,0,0,YYYY-MM-DD,0,0,331.81,0,0,0,331.81,7.0,0
T000039,C0066,Beam Rattanakul,beam.rattanakul66@example.com,M,Chonburi,2026-04-05,2026-04-09 14:00:00,Fashion,1,384.01,0.05,364.81,Bank Transfer,Returned,N,0,0,YYYY/MM/DD,0,0,364.81,0,0,0,364.81,110.0,1
T000135,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-05-02,2026-05-02 01:00:00,Beauty,2,208.75,0.1,375.75,Cash on Delivery,Completed,N,0,0,YYYY-MM-DD,0,0,375.75,0,0,0,375.75,1.0,0
T000256,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-04-11,2026-04-11 13:00:00,Electronics,3,119.94,0.0,359.82,Bank Transfer,Returned,N,0,0,MM/DD/YYYY,0,0,359.82,0,0,0,359.82,13.0,0
T000106,C0140,Ploy Khamdee,ploy.khamdee140@example.com,F,Nakhon Ratchasima,2026-04-21,2026-04-21 04:00:00,Fashion,6,96.3,0.05,548.91,Bank Transfer,Returned,N,0,0,MM/DD/YYYY,0,0,548.91,0,0,0,548.91,4.0,0
T000056,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-02-20,2026-02-20 12:00:00,Food,5,132.65,0.1,596.93,Bank Transfer,Returned,N,0,0,DD/MM/YYYY,0,0,596.93,0,0,0,596.93,12.0,0
T000490,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-05-28,2026-05-28 17:00:00,Food,2,209.44,0.1,376.99,Credit Card,Completed,N,0,0,YYYY-MM-DD,0,0,376.99,0,0,0,376.99,17.0,0
T000288,C0110,Mook Srisawat,mook.srisawat110@example.com,F,Nakhon Ratchasima,2026-06-02,2026-06-02 06:00:00,Sports,2,249.47,0.0,498.94,Credit Card,Completed,N,0,0,YYYY-MM-DD,0,0,498.94,0,0,0,498.94,6.0,0
T000535,C0165,Nont Thongdee,nont.thongdee165@example.com,F,Nakhon Ratchasima,2026-06-16,2026-06-16 01:00:00,Sports,1,311.73,0.0,311.73,Cash on Delivery,Completed,N,0,0,YYYY-MM-DD,0,0,311.73,0,0,0,311.73,1.0,0
T000561,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-01-23,2026-01-23 13:00:00,Beauty,6,290.31,0.0,1741.86,Cash on Delivery,Returned,N,0,0,YYYY-MM-DD,0,0,1741.86,0,0,0,1741.86,13.0,0
T000523,C0158,Nont Kittikul,unknown_C0158@unknown.local,M,Nakhon Ratchasima,2026-02-09,2026-02-12 05:00:00,Sports,6,66.64,0.1,359.86,Cash on Delivery,Completed,N,1,0,YYYY-MM-DD,0,0,359.86,0,0,0,359.86,77.0,1
T000332,C0048,Boss Dechawat,boss.dechawat48@example.com,F,Rayong,2026-01-16,2026-01-16 08:00:00,Home,4,121.03,0.0,484.12,PromptPay,Cancelled,N,0,0,YYYY-MM-DD,0,0,484.12,0,0,0,484.12,8.0,0
T000424,C0076,Pim Phromla,pim.phromla76@example.com,M,Chanthaburi,2026-01-19,2026-01-19 03:00:00,Electronics,1,328.23,0.0,328.23,Credit Card,Completed,N,0,0,YYYY-MM-DD,0,0,328.23,0,0,0,328.23,3.0,0
T000243,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-02-10,2026-02-10 15:00:00,Home,6,352.86,0.0,2092.5,Cash on Delivery,Cancelled,N,0,0,YYYY-MM-DD,0,0,2117.16,0,0,1,2117.16,15.0,0
T000128,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-06-22,2026-06-22 13:00:00,Home,6,153.51,0.0,921.06,Credit Card,Cancelled,N,0,0,YYYY-MM-DD,0,0,921.06,0,0,0,921.06,13.0,0
T000087,C0169,Boss Kittikul,boss.kittikul169@example.com,M,Nakhon Ratchasima,2026-06-18,2026-06-20 20:00:00,Food,5,143.91,0.0,719.55,Bank Transfer,Cancelled,N,0,0,YYYY-MM-DD,0,0,719.55,0,0,0,719.55,68.0,1
T000178,C0070,Pim Chaiyo,pim.chaiyo70@example.com,M,Khon Kaen,2026-03-08,2026-03-11 17:00:00,Food,5,333.14,0.1,1499.13,PromptPay,Completed,N,0,0,YYYY-MM-DD,0,0,1499.13,0,0,0,1499.13,89.0,1
T000199,C0029,Aom Pattanakul,aom.pattanakul29@example.com,F,Bangkok,2026-02-18,2026-02-19 22:00:00,Food,2,256.96,0.1,462.53,PromptPay,Cancelled,N,0,0,YYYY-MM-DD,0,0,462.53,0,0,0,462.53,46.0,1
T000103,C0166,Jane Srisawat,jane.srisawat166@example.com,F,Nakhon Ratchasima,2026-02-09,2026-02-09 10:00:00,Fashion,2,113.99,0.0,227.98,PromptPay,Cancelled,N,0,0,MM/DD/YYYY,0,0,227.98,0,0,0,227.98,10.0,0
T000566,C0064,Ploy Thongdee,ploy.thongdee64@example.com,F,Phuket,2026-03-11,2026-03-11 18:00:00,Beauty,5,308.69,0.1,1389.11,Bank Transfer,Cancelled,N,0,0,YYYY/MM/DD,0,0,1389.1,0,0,0,1389.11,18.0,0
T000387,C0013,Narin Wongsa,narin.wongsa13@example.com,F,Khon Kaen,2026-04-01,2026-04-01 03:00:00,Fashion,1,113.61,0.0,113.61,PromptPay,Completed,N,0,0,YYYY/MM/DD,0,0,113.61,0,0,0,113.61,3.0,0
T000459,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-01-16,2026-01-16 01:00:00,Home,3,192.4,0.0,577.2,Bank Transfer,Returned,N,0,0,YYYY-MM-DD,0,0,577.2,0,0,0,577.2,1.0,0
T000554,C0147,Film Chaiyo,film.chaiyo147@example.com,M,Chiang Mai,2026-03-09,2026-03-09 13:00:00,Beauty,4,150.53,0.2,481.7,Cash on Delivery,Processing,Y,0,0,YYYY-MM-DD,0,0,481.7,0,0,0,481.7,13.0,0
T000075,C0026,Mook Wongsa,mook.wongsa26@example.com,M,Chiang Mai,2026-04-23,2026-04-23 06:00:00,Electronics,1,124.44,0.0,124.44,Bank Transfer,Cancelled,N,0,0,DD/MM/YYYY,0,0,124.44,0,0,0,124.44,6.0,0
T000310,C0018,Nont Chaiyo,nont.chaiyo18@example.com,M,Phuket,2026-05-23,2026-05-23 10:00:00,Beauty,6,85.56,0.0,513.36,Cash on Delivery,Cancelled,N,0,0,YYYY-MM-DD,0,0,513.36,0,0,0,513.36,10.0,0
T000514,C0011,Mint Rattanakul,mint.rattanakul11@example.com,F,Chanthaburi,2026-06-13,2026-06-13 03:00:00,Fashion,6,68.7,0.0,412.2,Cash on Delivery,Processing,N,0,0,YYYY-MM-DD,0,0,412.2,0,0,0,412.2,3.0,0
T000389,C0116,Boss Wongsa,boss.wongsa116@example.com,F,Chonburi,2026-05-04,2026-05-04 02:00:00,Sports,1,101.61,0.1,91.45,PromptPay,Cancelled,N,0,0,YYYY-MM-DD,0,0,91.45,0,0,0,91.45,2.0,0
T000429,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-06-15,2026-06-15 19:00:00,Fashion,4,307.1,0.1,680.15,Credit Card,Returned,N,0,0,DD-MM-YYYY,0,0,1105.56,1,0,0,680.15,19.0,0
T000173,C0058,Anan Wongsa,anan.wongsa58@example.com,F,Khon Kaen,2026-04-26,2026-04-26 19:00:00,Fashion,5,204.88,0.1,921.96,Bank Transfer,Returned,N,0,0,YYYY-MM-DD,0,0,921.96,0,0,0,921.96,19.0,0
T000533,C0133,Gun Kittikul,gun.kittikul133@example.com,F,Phuket,2026-06-08,2026-06-08 06:00:00,Home,6,232.08,0.0,1392.48,Credit Card,Processing,N,0,0,YYYY-MM-DD,0,0,1392.48,0,0,0,1392.48,6.0,0
T000172,C0112,Pim Rattanakul,unknown_C0112@unknown.local,M,Phuket,2026-06-10,2026-06-10 01:00:00,Beauty,3,71.11,0.0,229.66,Cash on Delivery,Cancelled,N,1,0,YYYY-MM-DD,0,0,213.33,1,0,0,229.66,1.0,0
T000335,C0120,Mook Boonmee,mook.boonmee120@example.com,M,Chonburi,2026-01-08,2026-01-08 01:00:00,Beauty,1,169.44,0.2,135.55,PromptPay,Completed,N,0,0,YYYY-MM-DD,0,0,135.55,0,0,0,135.55,1.0,0
T000456,C0177,Ice Lertprasert,ice.lertprasert177@example.com,M,Chiang Mai,2026-04-05,2026-04-07 13:00:00,Home,2,154.08,0.0,308.16,PromptPay,Cancelled,N,0,0,YYYY/MM/DD,0,0,308.16,0,0,0,308.16,61.0,1
T000004,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-06-11,2026-06-11 01:00:00,Beauty,5,415.29,0.1,1868.81,Credit Card,Processing,N,0,0,YYYY-MM-DD,0,0,1868.81,0,0,0,1868.81,1.0,0
